measurement,average_power
6,88.50270088808864
6,88.12768944364758
6,82.12750633259073
6,82.12750633259073
6,289.0088198492386
6,229.38200018311107
6,227.5069429609058
6,227.5069429609058
6,217.25663014618368
6,214.6315500350963
6,215.00656147953737
6,217.25663014618368
6,217.25663014618368
6,216.50660725730157
6,227.13193151646476
6,228.38196966460163
6,228.38196966460163
6,226.7569200720237
6,224.88186284981842
6,226.25690481276897
6,226.25690481276897
6,212.00646992400894
6,212.1314737388226
6,230.25702688680687
6,230.25702688680687
6,215.6315805536058
6,216.13159581286052
6,215.6315805536058
6,214.38154240546893
6,214.38154240546893
6,215.00656147953737
6,265.25809503463853
6,233.2571184423353
6,233.2571184423353
6,235.5071871089816
6,219.38169499801631
6,230.8820459608753
6,230.8820459608753
6,240.00732444227427
6,220.3817255165258
6,232.00708029419846
6,233.13211462752162
6,233.13211462752162
6,220.00671407208475
6,216.63161107211525
6,232.50709555345318
6,232.50709555345318
6,234.25714896084477
6,216.13159581286052
6,235.5071871089816
6,235.5071871089816
6,233.63212988677634
6,212.38148136844998
6,231.25705740531635
6,231.25705740531635
6,232.63209936826686
6,219.13168736838895
6,231.00704977568898
6,231.88207647938478
6,231.88207647938478
6,233.13211462752162
6,215.6315805536058
6,231.00704977568898
6,231.00704977568898
6,233.13211462752162
6,216.63161107211525
6,228.38196966460163
6,228.38196966460163
6,231.88207647938478
6,218.50666829432052
6,228.75698110904267
6,231.88207647938478
6,231.88207647938478
6,219.13168736838895
6,221.63176366466263
6,229.63200781273846
6,229.63200781273846
6,232.25708792382582
6,218.50666829432052
6,230.0070192571795
6,230.0070192571795
6,232.50709555345318
6,216.50660725730157
6,229.38200018311107
6,229.38200018311107
6,230.63203833124794
6,217.7566454054384
6,226.50691244239636
6,376.63649403363144
6,376.63649403363144
6,220.3817255165258
6,216.2565996276742
6,229.63200781273846
6,229.63200781273846
6,259.8829309976501
6,218.7566759239479
6,237.63225196081424
6,237.63225196081424
6,294.5089877010407
6,218.50666829432052
6,229.63200781273846
6,232.00708029419846
6,232.00708029419846
6,254.38276314584795
6,230.38203070162055
6,232.50709555345318
6,232.50709555345318
6,388.2618488113041
6,251.25766777550584
6,242.1323892941069
6,242.1323892941069
6,231.88207647938478
6,217.25663014618368
6,257.6328623310038
6,257.6328623310038
6,231.00704977568898
6,217.7566454054384
6,228.13196203497424
6,242.1323892941069
6,242.1323892941069
6,218.38166447950684
6,221.38175603503527
6,228.75698110904267
6,228.75698110904267
6,242.75740836817533
6,216.2565996276742
6,230.0070192571795
6,230.0070192571795
6,232.50709555345318
6,217.88164922025211
6,229.38200018311107
6,234.88216803491318
6,234.88216803491318
6,245.50749229407637
6,233.13211462752162
6,229.63200781273846
6,229.63200781273846
6,227.5069429609058
6,219.75670644245739
6,233.50712607196266
6,233.50712607196266
6,243.50743125705742
6,222.6317941831721
6,229.63200781273846
6,229.63200781273846
6,232.88210699789425
6,217.25663014618368
6,236.50721762749112
6,231.25705740531635
6,231.25705740531635
6,218.7566759239479
6,229.75701162755215
6,235.38218329416793
6,235.38218329416793
6,235.75719473860897
6,233.63212988677634
6,234.88216803491318
6,234.88216803491318
6,233.50712607196266
6,240.00732444227427
6,230.38203070162055
6,232.88210699789425
6,232.88210699789425
6,219.38169499801631
6,246.1325113681448
