measurement,average_power
2,78.2523880733665
2,76.62733848078861
2,431.13815729239786
2,431.13815729239786
2,247.0075380718406
2,333.2601702932829
2,218.88167973876156
2,218.88167973876156
2,246.63252662739953
2,233.2571184423353
2,267.2581560716575
2,267.2581560716575
2,229.63200781273846
2,230.25702688680687
2,229.1319925534837
2,215.5065767387921
2,215.5065767387921
2,229.00698873867003
2,229.1319925534837
2,220.13171788689843
2,220.13171788689843
2,229.75701162755215
2,229.00698873867003
2,216.13159581286052
2,216.13159581286052
2,229.75701162755215
2,230.25702688680687
2,232.00708029419846
2,232.00708029419846
2,220.13171788689843
2,229.75701162755215
2,229.1319925534837
2,224.50685140537738
2,224.50685140537738
2,229.75701162755215
2,229.75701162755215
2,216.50660725730157
2,216.50660725730157
2,230.38203070162055
2,229.75701162755215
2,230.25702688680687
2,230.25702688680687
2,230.25702688680687
2,246.63252662739953
2,216.13159581286052
2,216.13159581286052
2,216.2565996276742
2,264.6330759605701
2,229.1319925534837
2,216.63161107211525
2,216.63161107211525
2,230.38203070162055
2,229.63200781273846
2,216.2565996276742
2,216.2565996276742
2,230.38203070162055
2,230.25702688680687
2,216.2565996276742
2,216.2565996276742
2,256.2578203680532
2,230.25702688680687
2,229.75701162755215
2,216.2565996276742
2,216.2565996276742
2,311.5095065157018
2,230.25702688680687
2,224.63185522019108
2,224.63185522019108
2,229.75701162755215
2,230.63203833124794
2,215.6315805536058
2,215.6315805536058
2,229.63200781273846
2,243.50743125705742
2,216.63161107211525
2,216.63161107211525
2,216.13159581286052
2,229.75701162755215
2,230.25702688680687
2,215.6315805536058
2,215.6315805536058
2,238.63228247932372
2,229.75701162755215
2,216.2565996276742
2,216.2565996276742
2,230.25702688680687
2,229.75701162755215
2,216.63161107211525
2,216.63161107211525
2,230.25702688680687
2,234.25714896084477
2,229.63200781273846
2,229.63200781273846
2,215.6315805536058
2,230.25702688680687
2,230.25702688680687
2,216.13159581286052
2,216.13159581286052
2,230.25702688680687
2,229.1319925534837
2,215.6315805536058
2,215.6315805536058
2,230.25702688680687
2,375.2614520706809
2,215.6315805536058
2,215.6315805536058
2,230.25702688680687
2,230.25702688680687
2,229.1319925534837
2,215.6315805536058
2,215.6315805536058
2,230.25702688680687
2,229.63200781273846
2,215.5065767387921
2,215.5065767387921
2,229.38200018311107
2,229.63200781273846
2,217.88164922025211
2,217.88164922025211
2,229.75701162755215
2,229.63200781273846
2,216.2565996276742
2,216.2565996276742
2,217.88164922025211
2,229.75701162755215
2,229.63200781273846
2,211.75646229438155
2,211.75646229438155
2,229.75701162755215
2,229.00698873867003
2,220.00671407208475
2,220.00671407208475
2,230.25702688680687
2,234.25714896084477
2,365.63615833002723
2,365.63615833002723
2,239.25730155339215
2,231.00704977568898
2,230.63203833124794
2,216.63161107211525
2,216.63161107211525
2,230.8820459608753
2,230.25702688680687
2,216.63161107211525
2,216.63161107211525
2,231.00704977568898
2,230.25702688680687
2,216.13159581286052
2,216.13159581286052
2,229.38200018311107
2,229.00698873867003
2,215.6315805536058
2,215.6315805536058
2,216.2565996276742
2,229.75701162755215
2,229.75701162755215
2,215.6315805536058
2,215.6315805536058
2,229.75701162755215
2,238.0072634052553
2,215.5065767387921
2,215.5065767387921
2,229.75701162755215
2,229.75701162755215
2,215.6315805536058
2,215.6315805536058
2,229.75701162755215
2,229.63200781273846
2,222.8818018127995
2,215.6315805536058
2,215.6315805536058
2,229.63200781273846
2,229.1319925534837
2,215.5065767387921
2,215.5065767387921
2,229.75701162755215
2,232.00708029419846
2,216.50660725730157
2,216.50660725730157
2,154.8797265541551
2,154.62971892452774
2,154.8797265541551
2,154.8797265541551
2,154.62971892452774
2,327.50999481185346
2,472.2644123661001
2,232.00708029419846
2,232.00708029419846
2,233.50712607196266
2,221.7567674794763
2,217.7566454054384
2,217.7566454054384
2,275.0083925901059
2,1.000030518509476
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,1.000030518509476
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,1.000030518509476
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,1.000030518509476
2,1.000030518509476
2,1.000030518509476
2,1.000030518509476
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,1.000030518509476
2,1.000030518509476
2,0.6250190740684225
2,1.000030518509476
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,1.000030518509476
2,1.000030518509476
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,0.6250190740684225
2,1.000030518509476
2,1.000030518509476
