measurement,average_power
wake_every_16s,89.25272377697074
wake_every_16s,88.50270088808864
wake_every_16s,83.37754448072756
wake_every_16s,83.37754448072756
wake_every_16s,450.3887447737053
wake_every_16s,245.3824884792627
wake_every_16s,247.632557145909
wake_every_16s,247.632557145909
wake_every_16s,215.5065767387921
wake_every_16s,215.2565691091647
wake_every_16s,218.13165684987948
wake_every_16s,218.13165684987948
wake_every_16s,217.7566454054384
wake_every_16s,221.7567674794763
wake_every_16s,229.63200781273846
wake_every_16s,228.50697347941528
wake_every_16s,228.50697347941528
wake_every_16s,227.7569505905332
wake_every_16s,217.50663777581104
wake_every_16s,217.7566454054384
wake_every_16s,217.7566454054384
wake_every_16s,218.88167973876156
wake_every_16s,229.63200781273846
wake_every_16s,225.88189336832792
wake_every_16s,225.88189336832792
wake_every_16s,277.25846125675224
wake_every_16s,220.00671407208475
wake_every_16s,218.50666829432052
wake_every_16s,218.50666829432052
wake_every_16s,217.88164922025211
wake_every_16s,215.6315805536058
wake_every_16s,215.6315805536058
wake_every_16s,213.0065004425184
wake_every_16s,213.0065004425184
wake_every_16s,342.01043733024085
wake_every_16s,236.75722525711845
wake_every_16s,234.50715659047214
wake_every_16s,234.50715659047214
wake_every_16s,218.38166447950684
wake_every_16s,259.2579119235817
wake_every_16s,371.26132999664304
wake_every_16s,371.26132999664304
wake_every_16s,218.88167973876156
wake_every_16s,230.63203833124794
wake_every_16s,235.88219855342268
wake_every_16s,235.88219855342268
wake_every_16s,273.008331553087
wake_every_16s,18.25055696279794
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
wake_every_16s,1.000030518509476
