measurement,average_power
wake_every_80s,89.75273903622548
wake_every_80s,88.87771233252968
wake_every_80s,381.3866389965514
wake_every_80s,381.3866389965514
wake_every_80s,248.25757621997744
wake_every_80s,336.26026184881135
wake_every_80s,221.63176366466263
wake_every_80s,221.63176366466263
wake_every_80s,231.6320688497574
wake_every_80s,363.88610492263564
wake_every_80s,235.38218329416793
wake_every_80s,235.38218329416793
wake_every_80s,220.00671407208475
wake_every_80s,233.13211462752162
wake_every_80s,229.75701162755215
wake_every_80s,229.75701162755215
wake_every_80s,221.38175603503527
wake_every_80s,313.009552293466
wake_every_80s,234.1321451460311
wake_every_80s,221.63176366466263
wake_every_80s,221.63176366466263
wake_every_80s,233.13211462752162
wake_every_80s,234.25714896084477
wake_every_80s,252.7577135532701
wake_every_80s,252.7577135532701
wake_every_80s,217.88164922025211
wake_every_80s,262.13299966429645
wake_every_80s,235.38218329416793
wake_every_80s,235.38218329416793
wake_every_80s,220.3817255165258
wake_every_80s,241.2573625904111
wake_every_80s,246.7575304422132
wake_every_80s,221.25675222022159
wake_every_80s,221.25675222022159
wake_every_80s,232.88210699789425
wake_every_80s,237.38224433118688
wake_every_80s,273.383342997528
wake_every_80s,273.383342997528
wake_every_80s,91.50279244361705
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
wake_every_80s,1.000030518509476
