measurement,average_power
wake_every_32s,89.25272377697074
wake_every_32s,87.50267036957916
wake_every_32s,86.37763603625599
wake_every_32s,86.37763603625599
wake_every_32s,415.3876766258736
wake_every_32s,249.2576067384869
wake_every_32s,455.76390881069375
wake_every_32s,455.76390881069375
wake_every_32s,217.50663777581104
wake_every_32s,376.3864864040041
wake_every_32s,233.13211462752162
wake_every_32s,233.13211462752162
wake_every_32s,218.88167973876156
wake_every_32s,231.38206122013003
wake_every_32s,234.75716422009953
wake_every_32s,220.63173314615318
wake_every_32s,220.63173314615318
wake_every_32s,314.13458662678914
wake_every_32s,232.50709555345318
wake_every_32s,247.38254951628164
wake_every_32s,247.38254951628164
wake_every_32s,229.00698873867003
wake_every_32s,232.88210699789425
wake_every_32s,232.00708029419846
wake_every_32s,232.00708029419846
wake_every_32s,218.7566759239479
wake_every_32s,233.50712607196266
wake_every_32s,292.63393047883545
wake_every_32s,292.63393047883545
wake_every_32s,219.38169499801631
wake_every_32s,230.63203833124794
wake_every_32s,235.38218329416793
wake_every_32s,237.38224433118688
wake_every_32s,237.38224433118688
wake_every_32s,269.13321329386275
wake_every_32s,270.75826288644066
wake_every_32s,234.50715659047214
wake_every_32s,234.50715659047214
wake_every_32s,217.7566454054384
wake_every_32s,231.38206122013003
wake_every_32s,233.13211462752162
wake_every_32s,233.13211462752162
wake_every_32s,220.3817255165258
wake_every_32s,229.75701162755215
wake_every_32s,231.88207647938478
wake_every_32s,231.88207647938478
wake_every_32s,219.75670644245739
wake_every_32s,232.00708029419846
wake_every_32s,233.50712607196266
wake_every_32s,236.3822138126774
wake_every_32s,236.3822138126774
wake_every_32s,217.50663777581104
wake_every_32s,233.63212988677634
wake_every_32s,274.2583697012238
wake_every_32s,274.2583697012238
wake_every_32s,255.6328012939848
wake_every_32s,229.75701162755215
wake_every_32s,236.3822138126774
wake_every_32s,236.3822138126774
wake_every_32s,220.00671407208475
wake_every_32s,232.88210699789425
wake_every_32s,232.88210699789425
wake_every_32s,220.00671407208475
wake_every_32s,220.00671407208475
wake_every_32s,219.38169499801631
wake_every_32s,231.88207647938478
wake_every_32s,233.13211462752162
wake_every_32s,233.13211462752162
wake_every_32s,218.13165684987948
wake_every_32s,230.63203833124794
wake_every_32s,234.1321451460311
wake_every_32s,234.1321451460311
wake_every_32s,218.7566759239479
wake_every_32s,247.38254951628164
wake_every_32s,237.13223670155952
wake_every_32s,237.13223670155952
wake_every_32s,110.37836848048342
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
wake_every_32s,1.000030518509476
